original label,Bait.Mann,bait_full_name,gene_name,median_log2,p_value
NSP6,Nsp6,SARS_CoV2_NSP6,RMND1,4.742387742,3.58E-04
NSP6,Nsp6,SARS_CoV2_NSP6,CAV2,10.45196017,1.61E-41
NSP6,Nsp6,SARS_CoV2_NSP6,HACD2,6.255540804,1.18E-04
NSP6,Nsp6,SARS_CoV2_NSP6,MFSD3,6.989480502,5.87E-05
NSP6,Nsp6,SARS_CoV2_NSP6,EMC4,8.292534943,1.35E-17
NSP6,Nsp6,SARS_CoV2_NSP6,FSCN1,8.510755677,1.60E-22
NSP6,Nsp6,SARS_CoV2_NSP6,EBP,6.847182303,6.48E-09
NSP6,Nsp6,SARS_CoV2_NSP6,RABL3,7.570214564,7.85E-05
NSP6,Nsp6,SARS_CoV2_NSP6,SIGMAR1,10.57595621,1.18E-71
NSP6,Nsp6,SARS_CoV2_NSP6,GCNT3,11.19040909,6.58E-33
NSP6,Nsp6,SARS_CoV2_NSP6,TMEM41A,5.891936497,4.64E-04
NSP6,Nsp6,SARS_CoV2_NSP6,VMP1,8.123015674,2.87E-05
NSP6,Nsp6,SARS_CoV2_NSP6,COG1,7.411204853,1.49E-05
NSP6,Nsp6,SARS_CoV2_NSP6,NBR1,6.941753924,3.53E-05
NSP6,Nsp6,SARS_CoV2_NSP6,COG2,6.80927258,5.10E-13
NSP6,Nsp6,SARS_CoV2_NSP6,APOB,7.48491411,2.93E-06
NSP6,Nsp6,SARS_CoV2_NSP6,DOLK,7.013986181,1.51E-04
NSP6,Nsp6,SARS_CoV2_NSP6,FAM8A1,8.003402916,4.21E-05
NSP6,Nsp6,SARS_CoV2_NSP6,SLC7A6,8.674269682,1.80E-05
NSP6,Nsp6,SARS_CoV2_NSP6,BRI3BP,7.838005689,2.44E-06
NSP6,Nsp6,SARS_CoV2_NSP6,SLC19A2,6.71653098,2.09E-04
NSP6,Nsp6,SARS_CoV2_NSP6,SARM1,8.608800896,5.26E-11
NSP6,Nsp6,SARS_CoV2_NSP6,SLC35F6,4.425384327,3.55E-07
NSP6,Nsp6,SARS_CoV2_NSP6,WFS1,7.726649258,2.99E-23
NSP6,Nsp6,SARS_CoV2_NSP6,ATP5PB,6.369062135,2.28E-06
NSP6,Nsp6,SARS_CoV2_NSP6,EMC8,8.375397291,1.83E-04
NSP6,Nsp6,SARS_CoV2_NSP6,ATP5PD,7.955527271,1.52E-09
NSP6,Nsp6,SARS_CoV2_NSP6,ZW10,9.640389022,8.18E-30
NSP6,Nsp6,SARS_CoV2_NSP6,EMC3,10.6937753,2.17E-05
NSP6,Nsp6,SARS_CoV2_NSP6,ENDOD1,7.653331349,1.60E-44
NSP6,Nsp6,SARS_CoV2_NSP6,CANT1,6.905810681,6.14E-04
NSP6,Nsp6,SARS_CoV2_NSP6,DERL3...,4.058183286,3.43E-05
NSP6,Nsp6,SARS_CoV2_NSP6,PDLIM1,6.265398498,2.18E-09
NSP6,Nsp6,SARS_CoV2_NSP6,SARS_CoV2_NSP6,14.86664489,0.00E+00
NSP6,Nsp6,SARS_CoV2_NSP6,MSMO1,8.599496723,4.99E-20
NSP6,Nsp6,SARS_CoV2_NSP6,DHCR24,8.24671026,1.13E-07
NSP6,Nsp6,SARS_CoV2_NSP6,ATP6AP1,10.3633128,2.37E-104
NSP6,Nsp6,SARS_CoV2_NSP6,PIGS,7.414045826,4.24E-04
NSP6,Nsp6,SARS_CoV2_NSP6,SURF4,11.83447087,8.06E-06
NSP6,Nsp6,SARS_CoV2_NSP6,COTL1,7.182360921,1.12E-06
NSP6,Nsp6,SARS_CoV2_NSP6,TMEM159,8.262566342,5.52E-05
NSP6,Nsp6,SARS_CoV2_NSP6,SLC33A1,7.288654023,8.07E-14
NSP6,Nsp6,SARS_CoV2_NSP6,MT-ND4,6.216925742,2.55E-04
NSP6,Nsp6,SARS_CoV2_NSP6,MSN,7.50013,0.000592126
NSP6,Nsp6,SARS_CoV2_NSP6,VKORC1L1,6.672247038,1.09E-08
NSP6,Nsp6,SARS_CoV2_NSP6,CHPT1,7.311476821,4.63E-05
NSP6,Nsp6,SARS_CoV2_NSP6,CAV2,7.708877306,5.10E-07
NSP6,Nsp6,SARS_CoV2_NSP6,COG7,7.31180228,6.36E-07
NSP6,Nsp6,SARS_CoV2_NSP6,CAV1,8.137809731,2.12E-18
NSP6,Nsp6,SARS_CoV2_NSP6,TLCD1,5.375595193,9.56E-04
NSP6,Nsp6,SARS_CoV2_NSP6,ATP5F1D,6.096242056,1.50E-04
NSP6,Nsp6,SARS_CoV2_NSP6,GPAA1,8.133327157,1.54E-08
NSP6,Nsp6,SARS_CoV2_NSP6,YIF1B,7.865247872,4.79E-32
NSP7,Nsp7,SARS_CoV_NSP7,CA12,2.577025767,0.000105151
NSP7,Nsp7,SARS_CoV_NSP7,KYNU,5.94904716,0.000162526
NSP7,Nsp7,SARS_CoV2_NSP7,FOCAD,4.524466613,6.70E-05
NSP7,Nsp7,SARS_CoV2_NSP7,CA12,2.561464577,1.80E-04
NSP7,Nsp7,SARS_CoV2_NSP7,ROR1,10.53463082,7.21E-07
NSP7,Nsp7,SARS_CoV2_NSP7,ATP6V1B1...,6.944610368,5.35E-04
NSP7,Nsp7,SARS_CoV2_NSP7,RABGAP1L...,7.133005573,3.88E-04
NSP8,Nsp8,SARS_CoV_NSP8,SARS_CoV_NSP8,15.89901861,0.00E+00
NSP8,Nsp8,SARS_CoV_NSP8,HERC1,7.987243396,1.63E-149
NSP8,Nsp8,SARS_CoV2_NSP8,FOCAD,4.828735978,1.71E-05
NSP8,Nsp8,SARS_CoV2_NSP8,ATE1,6.4357684,2.97E-04
NSP8,Nsp8,SARS_CoV2_NSP8,SARS_CoV_NSP8,6.217211473,5.96E-04
NSP8,Nsp8,SARS_CoV2_NSP8,HERC1,8.993362873,0.00E+00
NSP8,Nsp8,SARS_CoV2_NSP8,SARS_CoV2_NSP8,15.66866498,0.00E+00
NSP9,Nsp9,SARS_CoV_NSP9,NEMF,6.071884043,2.99E-04
NSP9,Nsp9,SARS_CoV_NSP9,NEK9,6.155781462,7.30E-04
NSP9,Nsp9,SARS_CoV_NSP9,GTF2F2,7.142166005,4.89E-23
NSP9,Nsp9,SARS_CoV_NSP9,SETD2,8.48808365,1.38E-04
NSP9,Nsp9,SARS_CoV_NSP9,SMCHD1,7.722964815,1.55E-160
NSP9,Nsp9,SARS_CoV_NSP9,TAX1BP1,8.749981367,1.85E-09
NSP9,Nsp9,SARS_CoV_NSP9,FSCN1,7.337149607,1.54E-04
NSP9,Nsp9,SARS_CoV_NSP9,ANXA4,6.684067567,1.58E-04
NSP9,Nsp9,SARS_CoV2_NSP9,NEK9,8.349368905,1.40E-22
NSP9,Nsp9,SARS_CoV2_NSP9,GTF2F2,9.262104918,0.00E+00
NSP9,Nsp9,SARS_CoV2_NSP9,MTHFD1,5.614936203,0.00E+00
NSP9,Nsp9,SARS_CoV2_NSP9,SETD2,9.980604886,3.66E-230
NSP9,Nsp9,SARS_CoV2_NSP9,STAT6,7.864179675,6.51E-05
NSP9,Nsp9,SARS_CoV2_NSP9,SARS_CoV2_NSP9,17.53013954,0.00E+00
NSP9,Nsp9,SARS_CoV2_NSP9,TAX1BP1,8.133551261,5.09E-05
ORF3,Orf3,HCoV_ORF3,TGOLN2,8.063676983,3.05E-65
ORF3,Orf3,HCoV_ORF3,LDLR,8.083993746,1.07E-34
ORF3,Orf3,HCoV_ORF3,BMPR1A,7.761462023,5.51E-19
ORF3,Orf3,HCoV_ORF3,SHC1,7.401557851,4.58E-04
ORF3,Orf3,HCoV_ORF3,RNF19A,7.754603117,4.98E-47
ORF3,Orf3,HCoV_ORF3,SLC35D2,6.817289218,1.70E-04
ORF3,Orf3,HCoV_ORF3,FAS,6.461291495,1.60E-04
ORF3,Orf3,HCoV_ORF3,TNIP1,6.97695793,1.84E-08
ORF3,Orf3,HCoV_ORF3,XPO6,6.512792562,1.08E-05
ORF3,Orf3,HCoV_ORF3,LRP12,8.695004998,2.24E-24
ORF3,Orf3,HCoV_ORF3,ACVR1B,7.386691868,6.73E-22
ORF3,Orf3,HCoV_ORF3,BMPR2,8.424038924,2.13E-62
ORF3,Orf3,HCoV_ORF3,DPAGT1,6.695051778,1.29E-05
ORF3,Orf3,HCoV_ORF3,MET,8.351954411,4.92E-76
ORF3,Orf3,HCoV_ORF3,APOL2,8.671390352,3.85E-05
ORF3,Orf3,HCoV_ORF3,NRSN2,7.188140005,3.98E-05
ORF3,Orf3,HCoV_ORF3,UBQLN1,6.738513223,6.49E-05
ORF3,Orf3,HCoV_ORF3,ADIPOR1,6.10307568,3.97E-04
ORF3,Orf3,HCoV_ORF3,GINM1,5.946976127,1.21E-05
ORF3,Orf3,HCoV_ORF3,TNFRSF10B,8.598509543,7.32E-19
ORF3,Orf3,HCoV_ORF3,TAZ,11.18552536,7.96E-15
ORF3,Orf3,HCoV_ORF3,PXMP4,8.061980542,1.10E-29
ORF3,Orf3,HCoV_ORF3,LTBR,7.114176013,1.76E-05
ORF3,Orf3,HCoV_ORF3,MGRN1,7.37661655,6.57E-06
ORF3,Orf3,HCoV_ORF3,MICA,6.042527501,2.64E-04
ORF3,Orf3,HCoV_ORF3,VPS26A,7.569638136,2.15E-06
ORF3,Orf3,HCoV_ORF3,NDFIP2,8.227976939,1.19E-05
ORF3,Orf3,HCoV_ORF3,EPHA2,9.888201841,1.55E-81
ORF3,Orf3,HCoV_ORF3,LAPTM4A,8.50507008,3.63E-35
ORF3,Orf3,HCoV_ORF3,CYP51A1,9.541038062,1.92E-04
ORF3,Orf3,HCoV_ORF3,ITM2C,9.783107894,4.12E-07
ORF3,Orf3,HCoV_ORF3,ATP11C,5.774444908,8.32E-08
ORF3,Orf3,HCoV_ORF3,SLC29A4,7.013319308,1.79E-04
ORF3,Orf3,HCoV_ORF3,PLPP6,7.092264352,1.21E-05
ORF3,Orf3,HCoV_ORF3,NETO2,6.771224113,2.24E-05
ORF3,Orf3,HCoV_ORF3,CD97,6.130694964,2.86E-06
ORF3,Orf3,HCoV_ORF3,MRPL1,7.447820292,1.82E-04
ORF3,Orf3,HCoV_ORF3,TOM1L1,7.641909337,7.35E-49
ORF3,Orf3,HCoV_ORF3,PTPRF,6.42204546,1.69E-09
ORF3,Orf3,HCoV_ORF3,SGCE,8.542535142,2.30E-211
ORF3,Orf3,HCoV_ORF3,TNFRSF21,6.922163134,1.03E-06
ORF3,Orf3,HCoV_ORF3,LRRC8D,7.570255436,9.27E-06
ORF3,Orf3,HCoV_ORF3,FDFT1,10.93757004,4.47E-06
ORF3,Orf3,HCoV_ORF3,HSD17B12,5.355800363,2.39E-04
ORF3,Orf3,HCoV_ORF3,TNFRSF1A,8.173036783,1.05E-239
ORF3,Orf3,HCoV_ORF3,SLC16A6,7.567244972,8.69E-38
ORF3,Orf3,HCoV_ORF3,BAG5,7.050735956,5.74E-07
ORF3,Orf3,HCoV_ORF3,ATR,8.86036758,4.16E-05
ORF3,Orf3,HCoV_ORF3,ITCH,7.098028427,3.51E-04
ORF3,Orf3,HCoV_ORF3,IL6ST,9.064201838,0.00E+00
ORF3,Orf3,HCoV_ORF3,IL13RA1,7.142491368,1.36E-05
ORF3,Orf3,HCoV_ORF3,OPN3,7.027429583,2.33E-05
ORF3,Orf3,HCoV_ORF3,RNF149,8.686310334,2.69E-20
ORF3,Orf3,HCoV_ORF3,DCAKD,10.72931443,6.31E-05
ORF3,Orf3,HCoV_ORF3,ACVR1,7.642525682,3.77E-06
ORF3,Orf3,HCoV_ORF3,FADS3,8.607660576,1.64E-05
ORF3,Orf3,HCoV_ORF3,STX10,6.798355325,9.34E-101
ORF3,Orf3,HCoV_ORF3,SLC2A6,9.154586259,1.56E-08
ORF3,Orf3,HCoV_ORF3,STX4,7.943562321,5.57E-05
ORF3,Orf3,HCoV_ORF3,NDFIP1,4.405000079,4.07E-17
ORF3,Orf3,HCoV_ORF3,PLXND1,7.218237104,5.68E-91
ORF3,Orf3,HCoV_ORF3,RAB34,8.893247541,5.09E-13
ORF3,Orf3,HCoV_ORF3,LRRN2,6.842510008,2.76E-05
ORF3,Orf3,HCoV_ORF3,HCoV_ORF3,16.97835292,0.00E+00
ORF3,Orf3,HCoV_ORF3,C15orf61,8.989228159,3.60E-16
ORF3,Orf3,HCoV_ORF3,DCBLD2,6.946596542,3.10E-51
ORF3,Orf3,HCoV_ORF3,MRPL28,8.879380238,7.96E-04
ORF3,Orf3,HCoV_ORF3,DHCR7,7.9695586,1.10E-04
ORF3,Orf3,HCoV_ORF3,SNX17,7.926317337,1.01E-270
ORF3,Orf3,HCoV_ORF3,RNF130,6.830110089,1.19E-04
ORF3,Orf3,HCoV_ORF3,ZDHHC9,7.220010855,8.11E-06
ORF3,Orf3,HCoV_ORF3,SLC23A2,8.499248404,2.27E-95
ORF3,Orf3,HCoV_ORF3,FKBP4,6.128395294,2.81E-107
ORF3,Orf3,HCoV_ORF3,STEAP2,6.545222026,1.92E-04
ORF3,Orf3,HCoV_ORF3,SLC25A24,6.435169212,2.89E-05
ORF3,Orf3,HCoV_ORF3,BROX,8.302583717,1.76E-59
ORF3,Orf3,HCoV_ORF3,CLPTM1L,10.16349313,1.86E-06
ORF3,Orf3,HCoV_ORF3,WWP2,9.319549639,7.18E-116
ORF3,Orf3,HCoV_ORF3,STUB1,7.405424137,2.69E-20
ORF3,Orf3,HCoV_ORF3,TMEM11,11.22368132,5.95E-14
ORF3,Orf3,HCoV_ORF3,MFSD8,6.087899705,1.34E-04
ORF3,Orf3,HCoV_ORF3,PTPRJ,8.638608177,0.00E+00
ORF3,Orf3,HCoV_ORF3,SLC35F5,9.653797341,1.83E-17
ORF3,Orf3,HCoV_ORF3,HLA-C,6.18066657,8.75E-05
ORF3,Orf3,HCoV_ORF3,SFXN5,8.97522919,6.27E-04
ORF3,Orf3,HCoV_ORF3,MYRF,10.30314319,0.00E+00
ORF3,Orf3,HCoV_ORF3,PISD,8.369842553,1.29E-06
ORF3,Orf3,HCoV_ORF3,TCIRG1,6.565605891,3.86E-04
ORF3,Orf3,HCoV_ORF3,PTPRM,6.916204109,2.07E-06
ORF3,Orf3,HCoV_ORF3,OSMR,9.642820226,2.81E-76
ORF3,Orf3,HCoV_ORF3,TNFRSF10D,7.453051099,7.80E-05
ORF3,Orf3,HCoV_ORF3,TNFSF9,8.188377262,1.21E-31
ORF3,Orf3,HCoV_ORF3,SLC12A7,7.703290374,5.44E-258
ORF3,Orf3,HCoV_ORF3,ADCY9,8.303017487,3.45E-14
ORF3,Orf3,HCoV_ORF3,SLC15A4,6.838133565,7.65E-05
ORF3,Orf3,HCoV_ORF3,PTPN11,6.677862098,1.35E-04
ORF3,Orf3,HCoV_ORF3,IL10RB,7.499803623,1.19E-05
ORF3,Orf3,HCoV_ORF3,CMIP,8.136239481,4.55E-07
ORF3,Orf3,HCoV_ORF3,RHBDF2,7.833890531,7.30E-05
ORF3,Orf3,HCoV_ORF3,MT-ND4,7.372253083,1.86E-05
ORF3,Orf3,HCoV_ORF3,VAMP7,8.018789331,4.79E-12
ORF3,Orf3,HCoV_ORF3,KCT2,9.482569757,5.19E-07
ORF3,Orf3,HCoV_ORF3,NOTCH3,6.827172135,1.31E-05
ORF3,Orf3,HCoV_ORF3,TMEM97,8.515303839,9.90E-05
ORF3,Orf3,HCoV_ORF3,CPD,10.92205867,7.17E-04
ORF3,Orf3,HCoV_ORF3,HLA-E,7.565384475,5.59E-33
ORF3,Orf3,HCoV_ORF3,NOTCH2,7.95836146,5.45E-08
ORF3,Orf3,HCoV_ORF3,RAB7A,8.252096725,8.51E-26
ORF3,Orf3,HCoV_ORF3,HLA-A,10.16427401,9.19E-114
ORF3,Orf3,HCoV_ORF3,SLC12A9,7.741132864,5.51E-06
ORF3,Orf3,HCoV_ORF3,TNFRSF10A,7.346253926,3.83E-17
ORF3,Orf3,HCoV_ORF3,WWP1,8.425268441,2.56E-08
ORF3,Orf3,HCoV_ORF3,NAPA...,8.050794551,5.60E-05
ORF3,Orf3,HCoV_ORF3,DDR1...,7.904621854,1.14E-68
ORF3,Orf3,HCoV_ORF3,HLA-C,7.587865322,0.000103372
ORF3,Orf3,HCoV_ORF3,SPAG9,11.18559823,1.48E-68
ORF3,Orf3,SARS_CoV2_ORF3,TRIM47,8.221522588,1.72E-05
ORF3,Orf3,SARS_CoV2_ORF3,ADCY6...,8.47506276,2.00E-20
ORF3,Orf3,SARS_CoV2_ORF3,SLK,7.665701889,1.14E-05
ORF3,Orf3,SARS_CoV2_ORF3,ATP8B1,6.730282996,1.35E-06
ORF3,Orf3,SARS_CoV2_ORF3,TMUB1,7.749068467,5.89E-05
ORF3,Orf3,SARS_CoV2_ORF3,TMEM237,6.286793954,9.54E-05
ORF3,Orf3,SARS_CoV2_ORF3,RHEB,7.597926541,4.16E-14
ORF3,Orf3,SARS_CoV2_ORF3,ACVR2A,7.417124716,5.72E-05
ORF3,Orf3,SARS_CoV2_ORF3,PROCR,7.524035956,2.79E-19
ORF3,Orf3,SARS_CoV2_ORF3,TGOLN2,6.349522333,3.50E-05
ORF3,Orf3,SARS_CoV2_ORF3,CD99L2,7.154796989,1.45E-13
ORF3,Orf3,SARS_CoV2_ORF3,ADGRA3,6.918196162,5.48E-05
ORF3,Orf3,SARS_CoV2_ORF3,LDLR,10.20251848,0
ORF3,Orf3,SARS_CoV2_ORF3,NRG1,7.476982963,2.21E-30
ORF3,Orf3,SARS_CoV2_ORF3,SLC4A2,11.13964734,1.08E-123
ORF3,Orf3,SARS_CoV2_ORF3,SLC4A10...,10.67747515,9.49E-11
ORF3,Orf3,SARS_CoV2_ORF3,BMPR1A,8.122978834,1.04E-17
ORF3,Orf3,SARS_CoV2_ORF3,MPZL1,11.8885347,0
ORF3,Orf3,SARS_CoV2_ORF3,LSS,8.446125759,8.11E-103
ORF3,Orf3,SARS_CoV2_ORF3,CLU,5.726768464,4.50E-44
ORF3,Orf3,SARS_CoV2_ORF3,PMEPA1,12.09931149,0
ORF3,Orf3,SARS_CoV2_ORF3,SHC1,8.413210984,2.61E-07
ORF3,Orf3,SARS_CoV2_ORF3,HPCAL1...,6.768653159,4.92E-05
ORF3,Orf3,SARS_CoV2_ORF3,RNF19A,10.04978951,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,ATP2B4,7.972909075,1.78E-28
ORF3,Orf3,SARS_CoV2_ORF3,GNA13,10.04913567,5.77E-55
ORF3,Orf3,SARS_CoV2_ORF3,PTPA,7.908947599,3.56E-41
ORF3,Orf3,SARS_CoV2_ORF3,TNIP1,7.040282566,2.27E-05
ORF3,Orf3,SARS_CoV2_ORF3,SELENOK,9.791125423,1.01E-41
ORF3,Orf3,SARS_CoV2_ORF3,LRP12,8.92069452,7.66E-44
ORF3,Orf3,SARS_CoV2_ORF3,ACVR1B,8.705524311,1.07E-106
ORF3,Orf3,SARS_CoV2_ORF3,HSP90AB4P,5.832391058,8.70E-04
ORF3,Orf3,SARS_CoV2_ORF3,ITGA6,9.076135152,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,CYB5A,9.982305994,1.11E-272
ORF3,Orf3,SARS_CoV2_ORF3,DTNB...,7.565913536,3.99E-06
ORF3,Orf3,SARS_CoV2_ORF3,CLTRN,7.171360869,2.83E-04
ORF3,Orf3,SARS_CoV2_ORF3,BMPR2,10.03110307,3.71E-274
ORF3,Orf3,SARS_CoV2_ORF3,VPS18,9.00104841,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,MGLL,8.114493587,8.35E-08
ORF3,Orf3,SARS_CoV2_ORF3,ANXA6,8.641476732,0.000249689
ORF3,Orf3,SARS_CoV2_ORF3,GSK3A,8.200617352,1.18E-05
ORF3,Orf3,SARS_CoV2_ORF3,HMOX2,8.204458818,2.99E-152
ORF3,Orf3,SARS_CoV2_ORF3,SCARB1,11.6467802,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,SEMA4C,7.843566722,8.94E-12
ORF3,Orf3,SARS_CoV2_ORF3,EPHB2...,9.222954198,1.85E-85
ORF3,Orf3,SARS_CoV2_ORF3,MET,10.4080326,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,MYOF,4.525188126,1.13E-05
ORF3,Orf3,SARS_CoV2_ORF3,NRSN2,7.911584353,2.70E-10
ORF3,Orf3,SARS_CoV2_ORF3,UBQLN1,7.025267289,2.97E-05
ORF3,Orf3,SARS_CoV2_ORF3,FAM49B...,8.028884313,5.79E-05
ORF3,Orf3,SARS_CoV2_ORF3,TSKU,10.32404953,1.55E-10
ORF3,Orf3,SARS_CoV2_ORF3,HFE,7.130464496,2.87E-05
ORF3,Orf3,SARS_CoV2_ORF3,DLG1...,7.394415027,3.19E-50
ORF3,Orf3,SARS_CoV2_ORF3,ADIPOR1,6.427150922,2.49E-04
ORF3,Orf3,SARS_CoV2_ORF3,VAMP3,5.817633089,3.40E-04
ORF3,Orf3,SARS_CoV2_ORF3,VPS41,9.229869102,5.77E-162
ORF3,Orf3,SARS_CoV2_ORF3,LRIG3,7.123682053,2.31E-05
ORF3,Orf3,SARS_CoV2_ORF3,SLC4A4,7.03059799,1.62E-05
ORF3,Orf3,SARS_CoV2_ORF3,FLRT3,7.997187684,8.38E-243
ORF3,Orf3,SARS_CoV2_ORF3,ZDHHC5,7.035323226,8.74E-04
ORF3,Orf3,SARS_CoV2_ORF3,TNFRSF10B,9.698471595,1.72E-140
ORF3,Orf3,SARS_CoV2_ORF3,DDT...,6.212457397,8.57E-05
ORF3,Orf3,SARS_CoV2_ORF3,SPINT2,11.9783762,6.35E-91
ORF3,Orf3,SARS_CoV2_ORF3,CLIP1,5.879106667,2.45E-04
ORF3,Orf3,SARS_CoV2_ORF3,NEO1,9.733986802,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,FURIN,7.597227223,1.07E-05
ORF3,Orf3,SARS_CoV2_ORF3,GOLGB1,7.505440335,8.77E-04
ORF3,Orf3,SARS_CoV2_ORF3,SHTN1,7.989660129,1.97E-04
ORF3,Orf3,SARS_CoV2_ORF3,LTBR,9.022842296,1.93E-89
ORF3,Orf3,SARS_CoV2_ORF3,PCDH9,10.19855837,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,PVR,8.659347067,1.28E-182
ORF3,Orf3,SARS_CoV2_ORF3,KIAA0930,8.164939104,2.23E-74
ORF3,Orf3,SARS_CoV2_ORF3,MGRN1,8.615769306,8.01E-34
ORF3,Orf3,SARS_CoV2_ORF3,RAB3D,6.777789574,3.99E-05
ORF3,Orf3,SARS_CoV2_ORF3,MICA,6.452200801,1.26E-04
ORF3,Orf3,SARS_CoV2_ORF3,LMCD1,6.89268864,1.55E-05
ORF3,Orf3,SARS_CoV2_ORF3,SNX27,9.971440325,8.14E-260
ORF3,Orf3,SARS_CoV2_ORF3,VPS26A,9.099286706,3.41E-50
ORF3,Orf3,SARS_CoV2_ORF3,UGCG,8.616303947,1.30E-10
ORF3,Orf3,SARS_CoV2_ORF3,NDFIP2,8.495860311,1.18E-05
ORF3,Orf3,SARS_CoV2_ORF3,NCOA4,9.380932675,3.53E-07
ORF3,Orf3,SARS_CoV2_ORF3,EPHA2,10.96181919,8.06E-206
ORF3,Orf3,SARS_CoV2_ORF3,MEAK7,6.389986851,1.50E-04
ORF3,Orf3,SARS_CoV2_ORF3,NEDD1,9.901144861,3.24E-201
ORF3,Orf3,SARS_CoV2_ORF3,STAM2,7.278983925,1.60E-04
ORF3,Orf3,SARS_CoV2_ORF3,DSC3,10.31892781,8.64E-20
ORF3,Orf3,SARS_CoV2_ORF3,PPIC,6.739078246,2.23E-04
ORF3,Orf3,SARS_CoV2_ORF3,CRIM1,8.731184993,4.20E-112
ORF3,Orf3,SARS_CoV2_ORF3,LRP10,4.692370225,1.81E-33
ORF3,Orf3,SARS_CoV2_ORF3,GPI...,4.180621881,1.05E-04
ORF3,Orf3,SARS_CoV2_ORF3,PLP2,7.154313757,4.61E-04
ORF3,Orf3,SARS_CoV2_ORF3,ITM2C,12.18167193,1.90E-239
ORF3,Orf3,SARS_CoV2_ORF3,ZNRF3,8.549890968,9.63E-80
ORF3,Orf3,SARS_CoV2_ORF3,ATP11C,7.539376439,1.13E-111
ORF3,Orf3,SARS_CoV2_ORF3,GNAQ,7.69509512,2.99E-05
ORF3,Orf3,SARS_CoV2_ORF3,UPK3B,5.907092817,3.50E-04
ORF3,Orf3,SARS_CoV2_ORF3,PCDHAC2,7.34275084,9.92E-30
ORF3,Orf3,SARS_CoV2_ORF3,EIF2A,7.210103722,5.20E-04
ORF3,Orf3,SARS_CoV2_ORF3,PI4K2A,10.38220429,9.77E-04
ORF3,Orf3,SARS_CoV2_ORF3,MDH1,9.517090874,1.93E-124
ORF3,Orf3,SARS_CoV2_ORF3,DLGAP4,7.302867246,8.71E-06
ORF3,Orf3,SARS_CoV2_ORF3,NETO2,8.206254377,4.27E-28
ORF3,Orf3,SARS_CoV2_ORF3,CD97,6.760541296,6.48E-38
ORF3,Orf3,SARS_CoV2_ORF3,MTPN,6.741648485,4.00E-05
ORF3,Orf3,SARS_CoV2_ORF3,TBL2,5.010507245,8.10E-35
ORF3,Orf3,SARS_CoV2_ORF3,IFNGR1,10.39413325,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,CSDE1,10.32937516,1.44E-04
ORF3,Orf3,SARS_CoV2_ORF3,NAA10...,7.911139716,2.52E-06
ORF3,Orf3,SARS_CoV2_ORF3,TOM1L1,7.669389859,5.61E-55
ORF3,Orf3,SARS_CoV2_ORF3,ANO6,10.19101863,4.25E-05
ORF3,Orf3,SARS_CoV2_ORF3,PTPRF,7.996303885,1.27E-27
ORF3,Orf3,SARS_CoV2_ORF3,LRP11,8.82612488,1.33E-56
ORF3,Orf3,SARS_CoV2_ORF3,CDH16,9.038527412,4.84E-85
ORF3,Orf3,SARS_CoV2_ORF3,CCDC115,4.834344423,7.48E-04
ORF3,Orf3,SARS_CoV2_ORF3,CA12,5.492360151,1.60E-27
ORF3,Orf3,SARS_CoV2_ORF3,CD38,8.189471682,2.43E-41
ORF3,Orf3,SARS_CoV2_ORF3,ZDHHC20,7.576044079,3.80E-06
ORF3,Orf3,SARS_CoV2_ORF3,SGCE,11.7833435,0.00E+00
ORF3,Orf3,SARS_CoV2_ORF3,EZR,10.4327814,7.51E-04
ORF3,Orf3,SARS_CoV2_ORF3,STEAP3,7.117707547,1.27E-06
ORF3,Orf3,SARS_CoV2_ORF3,MOSPD2,10.4304242,7.67E-89
ORF3,Orf3,SARS_CoV2_ORF3,RAB21,9.218787716,3.62E-245
ORF3,Orf3,SARS_CoV2_ORF3,PTPRA,8.815676632,1.25E-184
ORF3,Orf3,SARS_CoV2_ORF3,MAPRE1,8.053528117,4.63E-19
ORF3,Orf3,SARS_CoV2_ORF3,TNFRSF21,8.664128835,4.73E-73
ORF3,Orf3,SARS_CoV2_ORF3,EFHD2,8.154962284,6.39E-20
ORF3,Orf3,SARS_CoV2_ORF3,CNDP2,8.675258786,3.82E-94
ORF3,Orf3,SARS_CoV2_ORF3,LRRC8D,8.799085103,8.29E-43
ORF3,Orf3,SARS_CoV2_ORF3,RAB34,9.612720657,2.57E-05
ORF3,Orf3,SARS_CoV2_ORF3,ADAM17,8.605618427,9.20E-14
ORF3,Orf3,SARS_CoV2_ORF3,RAB14,8.785893881,2.21E-11
ORF3,Orf3,SARS_CoV2_ORF3,AKR1B1,9.217037254,3.92E-06
ORF3,Orf3,SARS_CoV2_ORF3,SNAP25,8.082604701,1.19E-05
ORF3,Orf3,SARS_CoV2_ORF3,TGFBR2,11.05191307,1.08E-64
ORF3,Orf3,SARS_CoV2_ORF3,TGFBR1,9.105398494,6.23E-27
